,Month,Day,Year,total_minutes,Week,release_dayofweek,month_sin,month_cos,Action,Adventure,Comedy,Crime,Documentary,Drama,Fantasy,Romance,Sci-Fi,Thriller,MPAA_G,MPAA_NC-17,MPAA_PG,MPAA_PG-13,MPAA_R,total_revenue,target,movie_id
26347,3,25,5,-0.966537900385501,5,4,1.0,6.123233995736766e-17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.4575208323177509,-0.2686117370432056,2926
26348,3,25,5,-0.966537900385501,6,4,1.0,6.123233995736766e-17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.4575208323177509,-0.31453536176198954,2926
26349,3,25,5,-0.966537900385501,7,4,1.0,6.123233995736766e-17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.4575208323177509,-0.32096550234290727,2926
26350,3,25,5,-0.966537900385501,8,4,1.0,6.123233995736766e-17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.4575208323177509,-0.26570527075887834,2926
26352,3,4,27,-0.7682191275344604,1,4,1.0,6.123233995736766e-17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.1823529767987338,1.197769094989624,2927
26353,3,4,27,-0.7682191275344604,2,4,1.0,6.123233995736766e-17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.1823529767987338,-0.4186856258867096,2927
26354,3,4,27,-0.7682191275344604,3,4,1.0,6.123233995736766e-17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.1823529767987338,0.06971190306132298,2927
26355,3,4,27,-0.7682191275344604,4,4,1.0,6.123233995736766e-17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.1823529767987338,-0.33053364269141533,2927
26356,3,4,27,-0.7682191275344604,5,4,1.0,6.123233995736766e-17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.1823529767987338,-0.26507012314872574,2927
26357,3,4,27,-0.7682191275344604,6,4,1.0,6.123233995736766e-17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.1823529767987338,189.33350624309017,2927
26358,3,4,27,-0.7682191275344604,7,4,1.0,6.123233995736766e-17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.1823529767987338,-0.35540551031318635,2927
26359,3,4,27,-0.7682191275344604,8,4,1.0,6.123233995736766e-17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.1823529767987338,-0.23103415170218689,2927
26361,12,20,28,0.719171668848344,1,2,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.563923908163712,4.307557699583806,2928
26362,12,20,28,0.719171668848344,2,2,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.563923908163712,-0.7477433324719531,2928
26363,12,20,28,0.719171668848344,3,2,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.563923908163712,1.210074534600304,2928
26364,12,20,28,0.719171668848344,4,2,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.563923908163712,1.5429233597059058,2928
26365,12,20,28,0.719171668848344,5,2,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.563923908163712,0.0936655394788118,2928
26366,12,20,28,0.719171668848344,6,2,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.563923908163712,-0.17483908045977012,2928
26367,12,20,28,0.719171668848344,7,2,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.563923908163712,-0.23049492262045718,2928
26368,12,20,28,0.719171668848344,8,2,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.563923908163712,-0.5965569675247094,2928
26370,3,18,16,0.07463565708246211,1,4,1.0,6.123233995736766e-17,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.34343039627165833,26.949332748199716,2929
26371,3,18,16,0.07463565708246211,2,4,1.0,6.123233995736766e-17,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.34343039627165833,0.18931603679321232,2929
26372,3,18,16,0.07463565708246211,3,4,1.0,6.123233995736766e-17,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.34343039627165833,-0.2371740247145916,2929
26373,3,18,16,0.07463565708246211,4,4,1.0,6.123233995736766e-17,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.34343039627165833,-0.3082457690253241,2929
26374,3,18,16,0.07463565708246211,5,4,1.0,6.123233995736766e-17,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.34343039627165833,-0.28266375232989627,2929
26375,3,18,16,0.07463565708246211,6,4,1.0,6.123233995736766e-17,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.34343039627165833,-0.3501877053026748,2929
26376,3,18,16,0.07463565708246211,7,4,1.0,6.123233995736766e-17,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.34343039627165833,-0.27512039933054555,2929
26377,3,18,16,0.07463565708246211,8,4,1.0,6.123233995736766e-17,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.34343039627165833,-0.11917823894883514,2929
26379,2,25,26,0.8183310552738644,1,2,0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.9764917546849166,-0.39064279147866354,2930
26380,2,25,26,0.8183310552738644,2,2,0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.9764917546849166,-0.3945610701429641,2930
26381,2,25,26,0.8183310552738644,3,2,0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.9764917546849166,-0.3314780051052037,2930
26382,2,25,26,0.8183310552738644,4,2,0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.9764917546849166,-0.008777339319634968,2930
26383,2,25,26,0.8183310552738644,5,2,0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.9764917546849166,0.07886501830364569,2930
26384,2,25,26,0.8183310552738644,6,2,0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.9764917546849166,-0.7099488348295023,2930
26385,2,25,26,0.8183310552738644,7,2,0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.9764917546849166,-0.4389444067563128,2930
26386,2,25,26,0.8183310552738644,8,2,0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.9764917546849166,-0.36206296284027145,2930
26388,6,28,22,2.70235939735875,1,2,1.2246467991473532e-16,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2547420517663704,3.367271673339303,2931
26389,6,28,22,2.70235939735875,2,2,1.2246467991473532e-16,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2547420517663704,-0.4568485755732459,2931
26390,6,28,22,2.70235939735875,3,2,1.2246467991473532e-16,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2547420517663704,-0.3212523301803622,2931
26391,6,28,22,2.70235939735875,4,2,1.2246467991473532e-16,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2547420517663704,-0.36027046077466,2931
26392,6,28,22,2.70235939735875,5,2,1.2246467991473532e-16,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2547420517663704,-0.30876273210319777,2931
26393,6,28,22,2.70235939735875,6,2,1.2246467991473532e-16,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2547420517663704,-0.4723179874738398,2931
26394,6,28,22,2.70235939735875,7,2,1.2246467991473532e-16,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2547420517663704,-0.39521960626106184,2931
26395,6,28,22,2.70235939735875,8,2,1.2246467991473532e-16,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2547420517663704,-0.3480760088507983,2931
26397,9,26,19,0.6695919756355839,1,4,-1.0,-1.8369701987210297e-16,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.32223361653878924,7.404765047518479,2932
26398,9,26,19,0.6695919756355839,2,4,-1.0,-1.8369701987210297e-16,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.32223361653878924,-0.19855672207869712,2932
26399,9,26,19,0.6695919756355839,3,4,-1.0,-1.8369701987210297e-16,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.32223361653878924,1.7001361903922088,2932
26400,9,26,19,0.6695919756355839,4,4,-1.0,-1.8369701987210297e-16,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.32223361653878924,0.21637685787273572,2932
26401,9,26,19,0.6695919756355839,5,4,-1.0,-1.8369701987210297e-16,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.32223361653878924,-0.8863889932998025,2932
26402,9,26,19,0.6695919756355839,6,4,-1.0,-1.8369701987210297e-16,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.32223361653878924,419.9293404054196,2932
26403,9,26,19,0.6695919756355839,7,4,-1.0,-1.8369701987210297e-16,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.32223361653878924,-0.3611767890218957,2932
26404,9,26,19,0.6695919756355839,8,4,-1.0,-1.8369701987210297e-16,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.32223361653878924,-0.335478908511336,2932
26415,11,6,37,-1.1152769800237814,1,4,-0.5000000000000004,0.8660254037844384,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.3891939508553643,0.13590962960740485,2934
26416,11,6,37,-1.1152769800237814,2,4,-0.5000000000000004,0.8660254037844384,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.3891939508553643,-0.49555855496535856,2934
26417,11,6,37,-1.1152769800237814,3,4,-0.5000000000000004,0.8660254037844384,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.3891939508553643,-0.2730262124433181,2934
26418,11,6,37,-1.1152769800237814,4,4,-0.5000000000000004,0.8660254037844384,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.3891939508553643,-0.3930752830677922,2934
26419,11,6,37,-1.1152769800237814,5,4,-0.5000000000000004,0.8660254037844384,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.3891939508553643,-0.06356289237269026,2934
26420,11,6,37,-1.1152769800237814,6,4,-0.5000000000000004,0.8660254037844384,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.3891939508553643,-0.7247645962969065,2934
26421,11,6,37,-1.1152769800237814,7,4,-0.5000000000000004,0.8660254037844384,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.3891939508553643,2682.942167787089,2934
26422,11,6,37,-1.1152769800237814,8,4,-0.5000000000000004,0.8660254037844384,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.3891939508553643,-0.9768011950484146,2934
26424,12,17,15,1.5124467602525065,1,4,-2.4492935982947064e-16,1.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.19495234158030095,-0.07309598109986457,2935
26425,12,17,15,1.5124467602525065,2,4,-2.4492935982947064e-16,1.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.19495234158030095,-0.5258839941136099,2935
26426,12,17,15,1.5124467602525065,3,4,-2.4492935982947064e-16,1.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.19495234158030095,-0.36076611141733816,2935
26427,12,17,15,1.5124467602525065,4,4,-2.4492935982947064e-16,1.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.19495234158030095,-0.3328080843123431,2935
26428,12,17,15,1.5124467602525065,5,4,-2.4492935982947064e-16,1.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.19495234158030095,-0.22130290202579359,2935
26429,12,17,15,1.5124467602525065,6,4,-2.4492935982947064e-16,1.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.19495234158030095,-0.29799485580751894,2935
26430,12,17,15,1.5124467602525065,7,4,-2.4492935982947064e-16,1.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.19495234158030095,-0.43839641055142176,2935
26431,12,17,15,1.5124467602525065,8,4,-2.4492935982947064e-16,1.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.19495234158030095,-0.27614387419497516,2935
26433,9,11,37,-0.5203206614706597,1,4,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,-0.4189398656907217,55.48707830393067,2936
26434,9,11,37,-0.5203206614706597,2,4,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,-0.4189398656907217,-0.9884385709288859,2936
26435,9,11,37,-0.5203206614706597,3,4,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,-0.4189398656907217,-0.34354810607380565,2936
26436,9,11,37,-0.5203206614706597,4,4,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,-0.4189398656907217,0.8921340680107441,2936
26437,9,11,37,-0.5203206614706597,5,4,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,-0.4189398656907217,16.43062584866066,2936
26438,9,11,37,-0.5203206614706597,6,4,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,-0.4189398656907217,-0.8878565443465536,2936
26439,9,11,37,-0.5203206614706597,7,4,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,-0.4189398656907217,16.492752083955267,2936
26440,9,11,37,-0.5203206614706597,8,4,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,-0.4189398656907217,-0.691077943996239,2936
26451,1,30,26,-0.8673785139599808,1,4,0.49999999999999994,0.8660254037844387,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.6335101363523336,-0.5797910662824207,2938
26452,1,30,26,-0.8673785139599808,2,4,0.49999999999999994,0.8660254037844387,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.6335101363523336,2378.141020145735,2938
26453,1,30,26,-0.8673785139599808,3,4,0.49999999999999994,0.8660254037844387,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.6335101363523336,-0.9902515721004241,2938
26454,1,30,26,-0.8673785139599808,4,4,0.49999999999999994,0.8660254037844387,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.6335101363523336,-0.7594670017926778,2938
26455,1,30,26,-0.8673785139599808,5,4,0.49999999999999994,0.8660254037844387,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.6335101363523336,253.42666154437188,2938
26456,1,30,26,-0.8673785139599808,6,4,0.49999999999999994,0.8660254037844387,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.6335101363523336,-0.6062899174750699,2938
26457,1,30,26,-0.8673785139599808,7,4,0.49999999999999994,0.8660254037844387,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.6335101363523336,-0.8977822640956588,2938
26458,1,30,26,-0.8673785139599808,8,4,0.49999999999999994,0.8660254037844387,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.6335101363523336,-0.871569753044731,2938
26460,6,30,22,0.9670701349121448,1,4,1.2246467991473532e-16,-1.0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0.7476538281211831,328.1800384689883,2939
26461,6,30,22,0.9670701349121448,2,4,1.2246467991473532e-16,-1.0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0.7476538281211831,-0.47596912904762717,2939
26462,6,30,22,0.9670701349121448,3,4,1.2246467991473532e-16,-1.0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0.7476538281211831,-0.3653940031326615,2939
26463,6,30,22,0.9670701349121448,4,4,1.2246467991473532e-16,-1.0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0.7476538281211831,-0.3884165565281741,2939
26464,6,30,22,0.9670701349121448,5,4,1.2246467991473532e-16,-1.0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0.7476538281211831,-0.25540232022632786,2939
26465,6,30,22,0.9670701349121448,6,4,1.2246467991473532e-16,-1.0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0.7476538281211831,-0.4458786038107216,2939
26466,6,30,22,0.9670701349121448,7,4,1.2246467991473532e-16,-1.0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0.7476538281211831,-0.337862188265821,2939
26467,6,30,22,0.9670701349121448,8,4,1.2246467991473532e-16,-1.0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0.7476538281211831,-0.35921144370563435,2939
26469,9,21,34,-0.3715815818323792,1,4,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5357927070460333,-0.25703805959363896,2940
26470,9,21,34,-0.3715815818323792,2,4,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5357927070460333,0.0008250493017265666,2940
26471,9,21,34,-0.3715815818323792,3,4,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5357927070460333,1.177132133641634,2940
26472,9,21,34,-0.3715815818323792,4,4,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5357927070460333,3.486838095179458,2940
26473,9,21,34,-0.3715815818323792,5,4,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5357927070460333,0.142021269296741,2940
26474,9,21,34,-0.3715815818323792,6,4,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5357927070460333,-0.9300214599494382,2940
26475,9,21,34,-0.3715815818323792,7,4,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5357927070460333,16.253504923634303,2940
26476,9,21,34,-0.3715815818323792,8,4,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5357927070460333,-0.9800007065833164,2940
26478,6,3,44,-0.2228425021940988,1,4,1.2246467991473532e-16,-1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.6633798860970971,1.1711601124849351,2941
26479,6,3,44,-0.2228425021940988,2,4,1.2246467991473532e-16,-1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.6633798860970971,-0.6114383418481855,2941
26480,6,3,44,-0.2228425021940988,3,4,1.2246467991473532e-16,-1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.6633798860970971,-0.5685588056332066,2941
26481,6,3,44,-0.2228425021940988,4,4,1.2246467991473532e-16,-1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.6633798860970971,-0.5551354113438938,2941
26482,6,3,44,-0.2228425021940988,5,4,1.2246467991473532e-16,-1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.6633798860970971,-0.3000229726625316,2941
26483,6,3,44,-0.2228425021940988,6,4,1.2246467991473532e-16,-1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.6633798860970971,-0.5686905152609124,2941
26484,6,3,44,-0.2228425021940988,7,4,1.2246467991473532e-16,-1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.6633798860970971,-0.7487444833358697,2941
26485,6,3,44,-0.2228425021940988,8,4,1.2246467991473532e-16,-1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.6633798860970971,0.5311932162325863,2941
26487,12,25,24,1.9586639991673478,1,2,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.15906711792740624,-0.13156995329075666,2942
26488,12,25,24,1.9586639991673478,2,2,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.15906711792740624,13.979566009198383,2942
26489,12,25,24,1.9586639991673478,3,2,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.15906711792740624,-0.8433013663910256,2942
26490,12,25,24,1.9586639991673478,4,2,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.15906711792740624,1.5201969892727638,2942
26491,12,25,24,1.9586639991673478,5,2,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.15906711792740624,1.5701580112471971,2942
26492,12,25,24,1.9586639991673478,6,2,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.15906711792740624,0.6926776161521829,2942
26493,12,25,24,1.9586639991673478,7,2,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.15906711792740624,-0.5277946276103705,2942
26494,12,25,24,1.9586639991673478,8,2,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.15906711792740624,-0.9797207539693626,2942
26496,11,12,15,0.5208528959973034,1,4,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.3318392608860243,8.528546532698966,2943
26497,11,12,15,0.5208528959973034,2,4,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.3318392608860243,0.24247697947018287,2943
26498,11,12,15,0.5208528959973034,3,4,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.3318392608860243,-0.31088368069916505,2943
26499,11,12,15,0.5208528959973034,4,4,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.3318392608860243,-0.06807389708245275,2943
26500,11,12,15,0.5208528959973034,5,4,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.3318392608860243,-0.24987449150041227,2943
26501,11,12,15,0.5208528959973034,6,4,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.3318392608860243,1.3198520041832547,2943
26502,11,12,15,0.5208528959973034,7,4,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.3318392608860243,-0.2527126582754327,2943
26503,11,12,15,0.5208528959973034,8,4,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.3318392608860243,-0.21405215823340373,2943
26505,2,10,28,-0.8673785139599808,1,4,0.8660254037844386,0.5000000000000001,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.03233376274055139,-0.6781582148339077,2944
26506,2,10,28,-0.8673785139599808,2,4,0.8660254037844386,0.5000000000000001,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.03233376274055139,143.45799354352496,2944
26507,2,10,28,-0.8673785139599808,3,4,0.8660254037844386,0.5000000000000001,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.03233376274055139,-0.06327539376499533,2944
26508,2,10,28,-0.8673785139599808,4,4,0.8660254037844386,0.5000000000000001,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.03233376274055139,-0.4580605977380606,2944
26509,2,10,28,-0.8673785139599808,5,4,0.8660254037844386,0.5000000000000001,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.03233376274055139,-0.3697402699293231,2944
26510,2,10,28,-0.8673785139599808,6,4,0.8660254037844386,0.5000000000000001,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.03233376274055139,-0.37845045744886546,2944
26511,2,10,28,-0.8673785139599808,7,4,0.8660254037844386,0.5000000000000001,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.03233376274055139,-0.37692166434152935,2944
26512,2,10,28,-0.8673785139599808,8,4,0.8660254037844386,0.5000000000000001,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.03233376274055139,-0.3789193778262629,2944
26532,4,10,14,0.6695919756355839,1,4,0.8660254037844387,-0.4999999999999998,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,-0.492213286003198,-0.7993715143924391,2947
26533,4,10,14,0.6695919756355839,2,4,0.8660254037844387,-0.4999999999999998,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,-0.492213286003198,3.972673922051126,2947
26534,4,10,14,0.6695919756355839,3,4,0.8660254037844387,-0.4999999999999998,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,-0.492213286003198,-0.13047367288860623,2947
26535,4,10,14,0.6695919756355839,4,4,0.8660254037844387,-0.4999999999999998,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,-0.492213286003198,-0.20686281603980225,2947
26536,4,10,14,0.6695919756355839,5,4,0.8660254037844387,-0.4999999999999998,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,-0.492213286003198,-0.30090684762112,2947
26537,4,10,14,0.6695919756355839,6,4,0.8660254037844387,-0.4999999999999998,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,-0.492213286003198,-0.6209352443130014,2947
26538,4,10,14,0.6695919756355839,7,4,0.8660254037844387,-0.4999999999999998,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,-0.492213286003198,5.773527585027763,2947
26539,4,10,14,0.6695919756355839,8,4,0.8660254037844387,-0.4999999999999998,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,-0.492213286003198,-0.26627436368100854,2947
26541,11,10,26,-0.5203206614706597,1,2,-0.5000000000000004,0.8660254037844384,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.5620127540397721,2.8996351196732735,2948
26542,11,10,26,-0.5203206614706597,2,2,-0.5000000000000004,0.8660254037844384,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.5620127540397721,-0.07701487053229228,2948
