,Title,Domestic,International,Genre,Month,Day,Year,MPAA,total_minutes,Budget,days_in_release,Week,Revenue,release_dayofweek,month_sin_1,month_cos_1,month_sin_2,month_cos_2,month_sin_3,month_cos_3,month_sin_4,month_cos_4
541,Manchester by the Sea,47695371,31292777,Drama,11,18,2016,R,137,9000000,409,1,401639,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
1235,Manchester by the Sea,47695371,31292777,Drama,11,18,2016,R,137,9000000,409,2,1658304,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
1929,Manchester by the Sea,47695371,31292777,Drama,11,18,2016,R,137,9000000,409,3,3110258,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
2623,Manchester by the Sea,47695371,31292777,Drama,11,18,2016,R,137,9000000,409,4,6854811,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
3317,Manchester by the Sea,47695371,31292777,Drama,11,18,2016,R,137,9000000,409,5,7509535,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
4011,Manchester by the Sea,47695371,31292777,Drama,11,18,2016,R,137,9000000,409,6,7115706,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
4705,Manchester by the Sea,47695371,31292777,Drama,11,18,2016,R,137,9000000,409,7,4053493,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
5399,Manchester by the Sea,47695371,31292777,Drama,11,18,2016,R,137,9000000,409,8,2554646,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
6093,Manchester by the Sea,47695371,31292777,Drama,11,18,2016,R,137,9000000,409,9,1565643,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
469,Mandela: Long Walk to Freedom,8323085,19662703,Biography Drama History,11,29,2013,PG-13,141,,398,1,105716,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
1163,Mandela: Long Walk to Freedom,8323085,19662703,Biography Drama History,11,29,2013,PG-13,141,,398,2,100279,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
1857,Mandela: Long Walk to Freedom,8323085,19662703,Biography Drama History,11,29,2013,PG-13,141,,398,3,57767,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
2551,Mandela: Long Walk to Freedom,8323085,19662703,Biography Drama History,11,29,2013,PG-13,141,,398,4,2045706,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
3245,Mandela: Long Walk to Freedom,8323085,19662703,Biography Drama History,11,29,2013,PG-13,141,,398,5,3696350,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
3939,Mandela: Long Walk to Freedom,8323085,19662703,Biography Drama History,11,29,2013,PG-13,141,,398,6,1479385,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
4633,Mandela: Long Walk to Freedom,8323085,19662703,Biography Drama History,11,29,2013,PG-13,141,,398,7,411183,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
5327,Mandela: Long Walk to Freedom,8323085,19662703,Biography Drama History,11,29,2013,PG-13,141,,398,8,135066,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
6021,Mandela: Long Walk to Freedom,8323085,19662703,Biography Drama History,11,29,2013,PG-13,141,,398,9,72415,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
29,Mannequin,42721196,42721196,Comedy Fantasy Romance,2,13,1987,PG,90,,322,1,7064981,4,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
723,Mannequin,42721196,42721196,Comedy Fantasy Romance,2,13,1987,PG,90,,322,2,6023324,4,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
1417,Mannequin,42721196,42721196,Comedy Fantasy Romance,2,13,1987,PG,90,,322,3,4981953,4,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
2111,Mannequin,42721196,42721196,Comedy Fantasy Romance,2,13,1987,PG,90,,322,4,3702508,4,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
2805,Mannequin,42721196,42721196,Comedy Fantasy Romance,2,13,1987,PG,90,,322,5,3314105,4,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
3499,Mannequin,42721196,42721196,Comedy Fantasy Romance,2,13,1987,PG,90,,322,6,2829368,4,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
4193,Mannequin,42721196,42721196,Comedy Fantasy Romance,2,13,1987,PG,90,,322,7,2179414,4,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
4887,Mannequin,42721196,42721196,Comedy Fantasy Romance,2,13,1987,PG,90,,322,8,1696507,4,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
5581,Mannequin,42721196,42721196,Comedy Fantasy Romance,2,13,1987,PG,90,,322,9,1276611,4,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
139,Mansfield Park,4775847,4775847,Comedy Drama Romance,11,19,1999,PG-13,112,,409,1,222498,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
833,Mansfield Park,4775847,4775847,Comedy Drama Romance,11,19,1999,PG-13,112,,409,2,195397,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
1527,Mansfield Park,4775847,4775847,Comedy Drama Romance,11,19,1999,PG-13,112,,409,3,215395,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
2221,Mansfield Park,4775847,4775847,Comedy Drama Romance,11,19,1999,PG-13,112,,409,4,673525,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
2915,Mansfield Park,4775847,4775847,Comedy Drama Romance,11,19,1999,PG-13,112,,409,5,638826,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
3609,Mansfield Park,4775847,4775847,Comedy Drama Romance,11,19,1999,PG-13,112,,409,6,499463,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
4303,Mansfield Park,4775847,4775847,Comedy Drama Romance,11,19,1999,PG-13,112,,409,7,464571,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
4997,Mansfield Park,4775847,4775847,Comedy Drama Romance,11,19,1999,PG-13,112,,409,8,279032,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
5691,Mansfield Park,4775847,4775847,Comedy Drama Romance,11,19,1999,PG-13,112,,409,9,239393,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
399,Mao's Last Dancer,4817770,19096961,Biography Drama Music Romance,8,20,2010,PG,117,,140,1,578000,4,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,-4.898587196589413e-16,1.0,-0.8660254037844377,-0.5000000000000016
1093,Mao's Last Dancer,4817770,19096961,Biography Drama Music Romance,8,20,2010,PG,117,,140,2,316122,4,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,-4.898587196589413e-16,1.0,-0.8660254037844377,-0.5000000000000016
1787,Mao's Last Dancer,4817770,19096961,Biography Drama Music Romance,8,20,2010,PG,117,,140,3,443888,4,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,-4.898587196589413e-16,1.0,-0.8660254037844377,-0.5000000000000016
2481,Mao's Last Dancer,4817770,19096961,Biography Drama Music Romance,8,20,2010,PG,117,,140,4,545106,4,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,-4.898587196589413e-16,1.0,-0.8660254037844377,-0.5000000000000016
3175,Mao's Last Dancer,4817770,19096961,Biography Drama Music Romance,8,20,2010,PG,117,,140,5,496167,4,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,-4.898587196589413e-16,1.0,-0.8660254037844377,-0.5000000000000016
3869,Mao's Last Dancer,4817770,19096961,Biography Drama Music Romance,8,20,2010,PG,117,,140,6,360863,4,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,-4.898587196589413e-16,1.0,-0.8660254037844377,-0.5000000000000016
4563,Mao's Last Dancer,4817770,19096961,Biography Drama Music Romance,8,20,2010,PG,117,,140,7,416687,4,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,-4.898587196589413e-16,1.0,-0.8660254037844377,-0.5000000000000016
5257,Mao's Last Dancer,4817770,19096961,Biography Drama Music Romance,8,20,2010,PG,117,,140,8,397285,4,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,-4.898587196589413e-16,1.0,-0.8660254037844377,-0.5000000000000016
5951,Mao's Last Dancer,4817770,19096961,Biography Drama Music Romance,8,20,2010,PG,117,,140,9,288272,4,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,-4.898587196589413e-16,1.0,-0.8660254037844377,-0.5000000000000016
417,Mars Needs Moms,21392758,17840920,Adventure Animation Family Fantasy Sci-Fi,3,11,2011,PG,88,150000000,296,1,142112,4,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
1111,Mars Needs Moms,21392758,17840920,Adventure Animation Family Fantasy Sci-Fi,3,11,2011,PG,88,150000000,296,2,149653,4,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
1805,Mars Needs Moms,21392758,17840920,Adventure Animation Family Fantasy Sci-Fi,3,11,2011,PG,88,150000000,296,3,102752,4,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
2499,Mars Needs Moms,21392758,17840920,Adventure Animation Family Fantasy Sci-Fi,3,11,2011,PG,88,150000000,296,4,40418,4,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
3193,Mars Needs Moms,21392758,17840920,Adventure Animation Family Fantasy Sci-Fi,3,11,2011,PG,88,150000000,296,5,29366,4,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
3887,Mars Needs Moms,21392758,17840920,Adventure Animation Family Fantasy Sci-Fi,3,11,2011,PG,88,150000000,296,6,26607,4,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
4581,Mars Needs Moms,21392758,17840920,Adventure Animation Family Fantasy Sci-Fi,3,11,2011,PG,88,150000000,296,7,18331,4,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
5275,Mars Needs Moms,21392758,17840920,Adventure Animation Family Fantasy Sci-Fi,3,11,2011,PG,88,150000000,296,8,16975,4,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
5969,Mars Needs Moms,21392758,17840920,Adventure Animation Family Fantasy Sci-Fi,3,11,2011,PG,88,150000000,296,9,72838,4,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
572,Maudie,6170998,3562934,Biography Drama Romance,4,14,2017,PG-13,115,,266,1,111911,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
1266,Maudie,6170998,3562934,Biography Drama Romance,4,14,2017,PG-13,115,,266,2,133253,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
1960,Maudie,6170998,3562934,Biography Drama Romance,4,14,2017,PG-13,115,,266,3,180554,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
2654,Maudie,6170998,3562934,Biography Drama Romance,4,14,2017,PG-13,115,,266,4,280868,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
3348,Maudie,6170998,3562934,Biography Drama Romance,4,14,2017,PG-13,115,,266,5,380985,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
4042,Maudie,6170998,3562934,Biography Drama Romance,4,14,2017,PG-13,115,,266,6,643973,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
4736,Maudie,6170998,3562934,Biography Drama Romance,4,14,2017,PG-13,115,,266,7,537260,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
5430,Maudie,6170998,3562934,Biography Drama Romance,4,14,2017,PG-13,115,,266,8,395636,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
6124,Maudie,6170998,3562934,Biography Drama Romance,4,14,2017,PG-13,115,,266,9,262842,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
158,Max Keeble's Big Move,17294293,1340361,Action Comedy Crime Family,10,5,2001,PG,86,25000000,453,1,46717,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
852,Max Keeble's Big Move,17294293,1340361,Action Comedy Crime Family,10,5,2001,PG,86,25000000,453,2,116170,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
1546,Max Keeble's Big Move,17294293,1340361,Action Comedy Crime Family,10,5,2001,PG,86,25000000,453,3,164237,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
2240,Max Keeble's Big Move,17294293,1340361,Action Comedy Crime Family,10,5,2001,PG,86,25000000,453,4,77512,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
2934,Max Keeble's Big Move,17294293,1340361,Action Comedy Crime Family,10,5,2001,PG,86,25000000,453,5,40265,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
3628,Max Keeble's Big Move,17294293,1340361,Action Comedy Crime Family,10,5,2001,PG,86,25000000,453,6,6893452,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
4322,Max Keeble's Big Move,17294293,1340361,Action Comedy Crime Family,10,5,2001,PG,86,25000000,453,7,4647957,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
5016,Max Keeble's Big Move,17294293,1340361,Action Comedy Crime Family,10,5,2001,PG,86,25000000,453,8,3051447,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
5710,Max Keeble's Big Move,17294293,1340361,Action Comedy Crime Family,10,5,2001,PG,86,25000000,453,9,1658411,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
585,Maze Runner: The Death Cure,58032443,230142892,Action Adventure Sci-Fi Thriller,1,26,2018,PG-13,143,62000000,340,1,3886478,4,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
1279,Maze Runner: The Death Cure,58032443,230142892,Action Adventure Sci-Fi Thriller,1,26,2018,PG-13,143,62000000,340,2,1257607,4,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
1973,Maze Runner: The Death Cure,58032443,230142892,Action Adventure Sci-Fi Thriller,1,26,2018,PG-13,143,62000000,340,3,642989,4,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
2667,Maze Runner: The Death Cure,58032443,230142892,Action Adventure Sci-Fi Thriller,1,26,2018,PG-13,143,62000000,340,4,268795,4,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
3361,Maze Runner: The Death Cure,58032443,230142892,Action Adventure Sci-Fi Thriller,1,26,2018,PG-13,143,62000000,340,5,147119,4,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
4055,Maze Runner: The Death Cure,58032443,230142892,Action Adventure Sci-Fi Thriller,1,26,2018,PG-13,143,62000000,340,6,126002,4,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
4749,Maze Runner: The Death Cure,58032443,230142892,Action Adventure Sci-Fi Thriller,1,26,2018,PG-13,143,62000000,340,7,93204,4,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
5443,Maze Runner: The Death Cure,58032443,230142892,Action Adventure Sci-Fi Thriller,1,26,2018,PG-13,143,62000000,340,8,62862,4,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
6137,Maze Runner: The Death Cure,58032443,230142892,Action Adventure Sci-Fi Thriller,1,26,2018,PG-13,143,62000000,340,9,36752,4,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
536,Me Before You,56245075,152200000,Drama Romance,6,3,2016,PG-13,110,20000000,212,1,7101897,4,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
1230,Me Before You,56245075,152200000,Drama Romance,6,3,2016,PG-13,110,20000000,212,2,3584044,4,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
