,Year,total_minutes,Revenue,month_sin_1,month_cos_1,month_sin_2,month_cos_2,month_sin_3,month_cos_3,month_sin_4,month_cos_4,Action,Adventure,Comedy,Crime,Documentary,Drama,Fantasy,Romance,Sci-Fi,Thriller,week_sin_1,week_cos_1,week_sin_2,week_cos_2,week_sin_3,week_cos_3,week_sin_4,week_cos_4,last_week_revenue,change_from_last_week,rolling_std_2,rolling_mean_2,MPAA_G,MPAA_NC-17,MPAA_PG,MPAA_PG-13,MPAA_R
1,0.8573630343769664,-0.3528122548511812,12.522564453335168,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,1,1,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,12.022233938445511,0.5003305148896562,0.3748283505459909,12.25752078488313,0,0,0,0,1
2,0.8573630343769664,-0.3528122548511812,11.992477116431091,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,1,1,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,12.522564453335168,-0.5300873369040762,0.12065137634101364,11.907163710060875,0,0,0,0,1
3,0.8573630343769664,-0.3528122548511812,11.82185030369066,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,1,1,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,11.992477116431091,-0.1706268127404318,1.6676066759208303,13.001026292586236,0,0,0,0,1
4,0.8573630343769664,-0.3528122548511812,14.180202281481813,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,1,1,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,11.82185030369066,2.3583519777911537,0.4381147661191054,13.870408359421031,0,0,0,0,1
5,0.8573630343769664,-0.3528122548511812,13.56061443736025,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,1,1,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,14.180202281481813,-0.619587844121563,0.47720873539887787,13.223176904518246,0,0,0,0,1
6,0.8573630343769664,-0.3528122548511812,12.885739371676241,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,1,1,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,13.56061443736025,-0.6748750656840095,3.122888736693133,15.093955174283048,0,0,0,0,1
7,0.8573630343769664,-0.3528122548511812,17.302170976889855,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,1,1,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,12.885739371676241,4.416431605213614,0.44829255643471955,16.985180270279386,0,0,0,0,1
10,-0.9488659995016578,-0.6452321346850427,13.571646308055367,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,1,0,0,1,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,13.909485301015195,-0.3378389929598278,0.0575664120045037,13.61235190835233,0,0,0,1,0
11,-0.9488659995016578,-0.6452321346850427,13.653057508649294,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,1,0,0,1,0,1,0,0,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,13.571646308055367,0.08141120059392648,0.8722303564155623,13.03629750887109,0,0,0,1,0
12,-0.9488659995016578,-0.6452321346850427,12.419537509092887,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,1,0,0,1,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,13.653057508649294,-1.2335199995564068,0.37201606835920614,12.68259259374004,0,0,0,1,0
13,-0.9488659995016578,-0.6452321346850427,12.945647678387193,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,1,0,0,1,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,12.419537509092887,0.5261101692943058,0.7777768007092316,12.395676428356118,0,0,0,1,0
14,-0.9488659995016578,-0.6452321346850427,11.845705178325042,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,1,0,0,1,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,12.945647678387193,-1.0999425000621503,0.06048760281463222,11.88847637245297,0,0,0,1,0
15,-0.9488659995016578,-0.6452321346850427,11.9312475665809,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,1,0,0,1,0,1,0,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,11.845705178325042,0.08554238825585792,0.6635903559567885,12.40047680720794,0,0,0,1,0
16,-0.9488659995016578,-0.6452321346850427,12.86970604783498,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,1,0,0,1,0,1,0,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,11.9312475665809,0.938458481254079,0.08187553282011559,12.811811303364612,0,0,0,1,0
19,1.282358101171937,-0.6939687813240196,11.561515609136993,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,1,1,0,0,0,1,0,0,0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,11.438568230984126,0.12294737815286716,0.13355530497031212,11.467077747329048,0,0,0,1,0
20,1.282358101171937,-0.6939687813240196,11.372639885521103,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,1,1,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,11.561515609136993,-0.18887572361589022,0.3390180096364904,11.132917951962774,0,0,0,1,0
21,1.282358101171937,-0.6939687813240196,10.893196018404446,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,1,1,0,0,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,11.372639885521103,-0.47944386711665743,0.3146168994771765,11.115663761500644,0,0,0,1,0
22,1.282358101171937,-0.6939687813240196,11.338131504596841,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,1,1,0,0,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,10.893196018404446,0.44493548619239576,0.28270555647456475,11.13822848853456,0,0,0,1,0
23,1.282358101171937,-0.6939687813240196,10.938325472472279,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,1,1,0,0,0,1,0,0,0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,11.338131504596841,-0.39980603212456245,0.4379978367166899,10.62861423198487,0,0,0,1,0
24,1.282358101171937,-0.6939687813240196,10.31890299149746,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,1,1,0,0,0,1,0,0,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,10.938325472472279,-0.6194224809748192,1.7556955157532648,9.077438786609513,0,0,0,1,0
25,1.282358101171937,-0.6939687813240196,7.835974581721566,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,1,1,0,0,0,1,0,0,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,10.31890299149746,-2.4829284097758935,0.5357274334808089,7.457158080639619,0,0,0,1,0
28,-1.2676122995978858,-0.3528122548511812,17.457746469766594,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,1,1,1,0,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,16.263878907045093,1.1938675627215005,0.5763903143283975,17.050176969894736,0,0,0,0,0
29,-1.2676122995978858,-0.3528122548511812,16.64260747002288,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,1,1,1,0,0,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,17.457746469766594,-0.8151389997437128,0.2940854245836684,16.434657672051635,0,0,0,0,0
30,-1.2676122995978858,-0.3528122548511812,16.226707874080393,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,1,1,1,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,16.64260747002288,-0.4158995959424878,0.20692102270911997,16.37302313240808,0,0,0,0,0
31,-1.2676122995978858,-0.3528122548511812,16.519338390735765,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,1,1,1,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,16.226707874080393,0.29263051665537176,0.2647176308638661,16.706522022619254,0,0,0,0,0
32,-1.2676122995978858,-0.3528122548511812,16.89370565450274,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,1,1,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,16.519338390735765,0.37436726376697393,0.6708685396672099,16.419329960819336,0,0,0,0,0
33,-1.2676122995978858,-0.3528122548511812,15.944954267135934,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,1,1,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,16.89370565450274,-0.948751387366805,0.5684591924920707,15.542992917296967,0,0,0,0,0
34,-1.2676122995978858,-0.3528122548511812,15.141031567458,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,1,1,1,0,0,0,0,0,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,15.944954267135934,-0.8039226996779334,0.05019944992785585,15.105535196002283,0,0,0,0,0
37,-0.8426172328029153,-0.49902219476811194,16.904531514929396,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,1,1,0,0,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,15.664397560925863,1.2401339540035323,0.5748434580415612,16.49805580762748,0,0,1,0,0
38,-0.8426172328029153,-0.49902219476811194,16.09158010032557,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,1,1,0,0,0,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,16.904531514929396,-0.8129514146038268,0.20531445821002536,15.946400854649609,0,0,1,0,0
39,-0.8426172328029153,-0.49902219476811194,15.801221608973648,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,1,1,0,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,16.09158010032557,-0.2903584913519204,0.3813732898164578,15.531549969581,0,0,1,0,0
40,-0.8426172328029153,-0.49902219476811194,15.261878330188354,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,1,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,15.801221608973648,-0.5393432787852941,0.15445929548694307,15.371097545444488,0,0,1,0,0
41,-0.8426172328029153,-0.49902219476811194,15.480316760700621,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,1,1,0,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,15.261878330188354,0.21843843051226663,0.08563550404956519,15.41976331507681,0,0,1,0,0
42,-0.8426172328029153,-0.49902219476811194,15.359209869453002,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,1,1,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,15.480316760700621,-0.12110689124761898,0.6383060369649257,14.907859342242787,0,0,1,0,0
43,-0.8426172328029153,-0.49902219476811194,14.45650881503257,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,1,1,0,0,0,0,0,0,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,15.359209869453002,-0.9027010544204312,0.28862464491685735,14.252420371394287,0,0,1,0,0
46,1.3886068678706796,0.3782374447334727,9.455323689894849,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,1,0,0,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,9.829625703937673,-0.3743020140428239,0.6772111184088269,8.97646311577304,0,0,0,0,1
47,1.3886068678706796,0.3782374447334727,8.497602541651233,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,1,0,0,0,0,1,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,9.455323689894849,-0.9577211482436159,0.11010753699302106,8.41974475558371,0,0,0,0,1
48,1.3886068678706796,0.3782374447334727,8.341886969516187,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,1,0,0,0,0,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,8.497602541651233,-0.15571557213504583,0.44066998853551037,8.030286232357327,0,0,0,0,1
49,1.3886068678706796,0.3782374447334727,7.718685495198466,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,1,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,8.341886969516187,-0.623201474317721,0.0460967051028451,7.68609020242986,0,0,0,0,1
50,1.3886068678706796,0.3782374447334727,7.653494909661253,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,1,0,0,0,0,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,7.718685495198466,-0.0651905855372128,3.264216139803153,9.961644277374639,0,0,0,0,1
51,1.3886068678706796,0.3782374447334727,12.269793645088024,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,1,0,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,7.653494909661253,4.616298735426771,0.3139715852976597,12.047782208024154,0,0,0,0,1
52,1.3886068678706796,0.3782374447334727,11.825770770960284,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,1,0,0,0,0,1,0,0,0,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,12.269793645088024,-0.44402287412773944,0.3330785259006067,11.590248686628343,0,0,0,0,1
55,0.11362166748576817,-0.10912902165629655,8.918784137975802,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,1,0,0,1,0,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,10.321868885910838,-1.4030847479350363,2.69407488937795,10.823782761279348,0,0,0,1,0
56,0.11362166748576817,-0.10912902165629655,12.728781384582895,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,1,0,0,1,0,0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,8.918784137975802,3.809997246607093,0.4896470958576718,12.382548602713637,0,0,0,1,0
57,0.11362166748576817,-0.10912902165629655,12.036315820844377,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,1,0,0,1,0,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,12.728781384582895,-0.6924655637385175,0.6017716877573178,11.610798979705105,0,0,0,1,0
58,0.11362166748576817,-0.10912902165629655,11.185282138565835,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,1,0,0,1,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,12.036315820844377,-0.8510336822785423,0.25903800052707016,11.368449665323524,0,0,0,1,0
59,0.11362166748576817,-0.10912902165629655,11.551617192081215,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,1,0,0,1,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,11.185282138565835,0.36633505351538,2.948110898898814,13.636246400382536,0,0,0,1,0
60,0.11362166748576817,-0.10912902165629655,15.720875608683855,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,1,0,0,1,0,0,0,0,0,1,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,11.551617192081215,4.16925841660264,0.5163019596530767,15.355794991873255,0,0,0,1,0
61,0.11362166748576817,-0.10912902165629655,14.990714375062655,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,1,0,0,1,0,0,0,0,0,1,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,15.720875608683855,-0.7301612336211996,0.7598258974385181,14.453436330462724,0,0,0,1,0
64,0.5386167342807386,1.1580237909571036,14.92140162526702,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,0,0,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,15.264049874509608,-0.34264824924258797,0.3824194289436172,14.650990253803501,0,0,1,0,0
65,0.5386167342807386,1.1580237909571036,14.380578882339982,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,0,0,0,0,1,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,14.92140162526702,-0.5408227429270376,0.34610183147059087,14.135847930326044,0,0,1,0,0
66,0.5386167342807386,1.1580237909571036,13.891116978312105,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,0,0,0,0,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,14.380578882339982,-0.4894619040278769,0.2899276242544361,13.686107189148487,0,0,1,0,0
67,0.5386167342807386,1.1580237909571036,13.48109739998487,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,13.891116978312105,-0.4100195783272351,0.0015788970602784909,13.482213848803234,0,0,1,0,0
68,0.5386167342807386,1.1580237909571036,13.483330297621597,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,0,0,0,0,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,13.48109739998487,0.0022328976367269604,0.26890305282944943,13.293187125484128,0,0,1,0,0
69,0.5386167342807386,1.1580237909571036,13.103043953346658,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,0,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,13.483330297621597,-0.3802863442749391,0.02930521490582075,13.082322037162609,0,0,1,0,0
70,0.5386167342807386,1.1580237909571036,13.06160012097856,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,0,0,0,0,1,0,0,0,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,13.103043953346658,-0.04144383236809723,1.1593323913783045,13.881371916571375,0,0,1,0,0
73,0.21987043418451077,-0.7914420746019735,13.325816743100557,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,0,0,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,12.829304207574474,0.4965125355260831,0.7319971142613139,13.843416866403714,0,0,0,1,0
